Id,SalePrice
2563,139611.23395575146
2299,150563.61345057664
211,98084.08838553043
605,167033.6899239081
1478,209893.25027926144
2247,250175.26128897635
2274,206633.06672838802
2869,201707.9319052538
967,234223.2307566295
2656,115028.46599712163
667,233900.9319069975
1042,126746.01028703057
2023,157733.07036018895
2447,393240.25707538694
2055,133461.84104857268
2275,302157.57550404884
2204,147720.38067444976
1563,258662.4425323216
483,185506.1543146556
796,147122.50195933002
1526,149893.17563237398
2042,144412.7529721851
442,285311.87839151773
1693,320568.26424327085
1468,211415.431830233
1430,201985.1693913704
2605,160499.64284829612
1529,161658.34512524796
335,141833.5454464705
1287,132541.66969068363
31,125250.43151084083
1785,247055.12791469906
82,164185.44428386263
2620,145345.7535164992
252,187457.18041936855
721,85131.17824930893
2165,183304.5014097023
2316,190418.7618010315
775,132197.3132427109
1558,112655.72114890785
17,214521.242606705
1022,219914.4889932961
925,118735.05023454466
438,270229.675062344
1270,145933.8255741238
1272,124691.7269646452
215,133798.80189100493
266,219482.40089646564
2402,280293.7667044824
1250,122569.60262321956
1984,114005.91894803752
1279,150087.13774859963
377,263163.9538095731
1252,156856.02651718323
2156,247458.9606779849
499,302891.0368508665
1374,136181.83714621072
2898,263722.5356709183
401,117721.71669681133
2721,168643.51736353297
2078,234050.84224457372
2589,131431.26897597022
1946,242742.25110039173
1334,113683.50777395247
2781,214712.44815616845
431,320757.0978889301
576,193201.59230696998
1474,209352.32194115449
2254,142767.77622348853
2155,269265.6303087438
885,130169.5541581107
643,129159.794441085
1944,121492.25697402266
480,211323.71634447106
2845,114892.59492159383
2387,316283.1452388419
2407,188923.5684869181
2527,166000.23811319866
2514,163772.20131041406
629,160944.2240894131
80,206686.53796698418
1876,139919.603341575
1546,121279.67068377345
2518,157355.88877874205
2347,160300.88324498886
783,195405.044892083
1322,89888.31004857467
194,95054.69479821104
1770,281441.3860068874
2143,151752.21478781707
1229,212156.0990218891
511,257548.62722835736
46,195218.6628737759
1348,161273.20268157424
2465,201436.86894697277
387,226481.3469362876
873,201873.59556430002
1918,115209.49637071179
2764,244342.99564967435
2184,120203.52881209643
934,159850.8664949998
1920,127164.52357474092
2631,152149.65012272247
1768,722606.4970293352
2040,108109.03466032572
1749,245301.28773812644
834,234399.21680856368
1457,243260.50587780387
79,124881.1585216053
2302,129303.90481810803
1817,145443.20687216963
2755,240129.2197741925
359,185132.9981634428
2059,125507.54479272032
2092,248327.83798099274
2516,212564.9833023336
150,116448.93034786501
1656,165692.7198894856
83,107753.10274777087
2411,182864.53565010446
795,107964.1762668325
2312,259309.36086840098
2917,116848.77952708236
1624,197081.34665807587
2215,276593.4255979832
1211,142139.28045763436
1485,155477.17811019538
1024,167392.29625363636
570,179509.73684948744
2874,138519.30892595017
700,162597.98467814492
2756,213731.22917780263
2022,174394.88508688682
583,220081.9088287187
2392,317897.3551780351
2424,189691.1301461279
212,100220.20687855946
736,121017.3181987332
1610,187709.8099681347
890,133546.17399558862
467,190355.41286056727
578,232884.35789469263
1747,194017.2719550901
1149,166572.62164446877
2758,219761.22757381867
857,122830.05962806044
2219,253938.45127195562
733,101761.53020663143
2909,142446.1134524819
1798,269374.97186102055
235,127523.83680317618
2366,149602.81139183292
1027,140151.58037699445
1195,122918.1656796832
1303,81523.6963028668
148,159300.43370986122
608,140913.67213471845
2515,197237.35424036445
821,281161.1264985543
2500,267780.3998690876
745,106653.23739406346
741,137445.10728782084
1611,159462.148499679
2532,137530.92551222845
1081,223889.0771806148
1692,434085.93415061117
2520,174422.81069763238
276,145405.49916041258
1992,139691.81503069366
663,86613.98465466841
418,126011.68264061189
1733,194905.57644353234
2359,143152.80113690236
253,182161.2990148871
1518,176537.21870302336
2035,148096.41030066973
2919,119332.40374861022
1540,226927.09201329623
2120,145213.66167795373
1674,187361.905691158
256,142753.36646831236
2361,116406.74116894254
978,106411.92502611743
2280,156084.00441586526
2095,245013.1147008384
1709,334334.7591770486
2801,255445.45381056663
1246,120549.3615205078
2373,126953.22247531508
1055,242372.52107628505
2017,127991.22746288904
1099,260815.5224988278
1344,104163.45541826927
835,231788.00475424057
1117,209587.504333756
2043,99617.38295030556
2085,133610.92778486328
410,162334.14977542448
2650,115391.91207594109
2867,158316.16964253926
1668,125999.50147276488
1161,181886.02144721855
2122,172325.764882738
2539,143465.3654847152
1047,141013.8997830531
1445,134317.2559930039
541,153650.2265911855
569,211284.58848909073
1276,123560.17203583432
918,126830.80338095101
326,161096.09143916762
1936,123535.32672140225
895,110483.04377555434
257,143254.4430965301
1241,167099.97497874545
1545,109589.0475620398
1189,162617.5381252358
270,149469.0117263222
2066,188839.94801760546
693,112757.96325625514
1259,134119.8583165308
2916,158346.00512672265
2321,303543.96231800783
1977,97891.86594618135
1895,154227.0206296837
1240,146932.53860578625
85,148077.69278667198
1823,121355.54623649773
825,276542.10909968644
110,198580.61533265887
697,124895.78203797333
2297,121436.63318447393
1231,130886.2392063525
1355,136075.5688844271
968,320084.6244661797
584,233386.55239727854
1315,126283.74821796437
1606,134499.36598896937
206,124611.04192817598
1685,328047.73452797794
2016,127007.01242510203
869,223511.8266029089
2135,133524.09478420328
2346,191768.42969393614
2430,220639.85770318864
2198,99822.7539019279
2652,125686.11271471748
27,122785.79714005884
241,179736.7576515317
906,122028.92286033332
1506,127730.4942880765
2098,389374.18452688854
1435,215928.49011726928
2213,135834.31135925063
1274,140680.5226036876
743,81898.38945875029
1737,206024.58275966177
2797,288849.7830846545
2185,108305.11242083345
58,178674.79149864923
830,194274.83178197138
808,149022.27711774738
680,157380.91531778523
1153,121869.25864367204
1291,136719.89591694565
1818,172680.41686088505
2161,195617.49349107427
1883,127711.66647927606
350,356023.371163786
2473,164035.88547613606
295,176018.54190305463
293,195298.29962367401
859,129699.7033420039
288,85648.46729964021
1578,173681.2805550632
102,174534.90363029254
2831,188818.17146922444
1030,161678.03341905458
2551,136577.00618406248
1286,138918.32435645687
958,306031.73248267366
776,130550.14335742993
72,197620.42961608563
2263,260358.84874021297
1866,147754.45855618722
2876,84702.05283689569
2146,257945.377292556
103,175214.02642972735
1500,157981.73068071908
492,203509.34792136878
167,135040.30937080976
2597,117053.4954140027
2685,108264.27260323027
1035,138695.6195244139
1220,94411.56275015615
2602,139958.81473429457
2159,225809.88699025533
695,159376.74593570305
1109,237306.43434997907
640,180013.40253066996
1652,151146.93618585847
2090,204717.11764129976
1188,181663.14755741475
2345,249334.24949103332
1059,447805.2873869119
2751,235083.52074505447
128,185575.78545877704
1523,162287.61028832963
2925,143005.4172552897
2145,272164.1354514827
1121,201831.46799574135
566,311384.01032587467
565,205063.04980176585
1331,143516.218335768
2928,141966.7934435301
156,126076.1935389856
797,149415.6313279106
327,123239.57230342984
2859,148997.15035904734
1453,120815.05040403934
1762,352744.56770276395
1868,193514.29106501976
1760,184563.99717223094
1113,226582.84494768392
1812,204064.78376864787
117,169169.83974312185
1142,198441.35016395577
2342,345386.507369792
927,130025.17378711794
2478,198712.42495262378
655,101764.43199045086
2064,127025.68616840534
369,238391.80538486215
2239,114052.7730848239
2732,210038.4556979641
1653,168393.45491475167
959,233200.91867302713
2395,347981.2359190035
1412,128067.88115625009
271,250394.32256264126
1484,150276.48496883767
1497,156073.90599070422
552,177051.31037568257
2,117093.2080933451
1855,262031.1351840022
4,248104.90034509928
2292,156450.80261274346
134,135593.5082609061
646,109616.38613872738
42,265205.1758140539
532,204450.3121168004
713,112995.16610579309
2561,132419.60704296397
2360,143864.0137379282
1333,128037.98359295848
1407,201479.65358013645
2892,317648.736842241
574,215501.52827960727
1227,184020.22973686736
2591,202895.45241767826
1476,198039.32228315366
1125,245789.51834712608
1446,141582.13378840405
408,134798.14197304318
1101,290047.1913133544
2251,185259.74215735562
373,181141.15355252443
2554,120723.7819598409
2382,267524.7512293922
1985,94656.79699897607
519,203970.07847616644
1093,197911.75675010393
864,277213.4843922822
2889,152407.74466878967
2308,178694.3157733346
986,156432.88094012055
1302,147359.6106548017
585,157550.6984380113
2708,136091.81335536856
147,135248.1553010088
1441,212360.69971147343
383,179757.8199394857
285,156366.9703941134
181,116799.39409255538
358,175488.8394708123
780,175825.64154752414
258,195265.06692495744
1865,213502.584095551
692,120697.33588179685
2902,323384.2627450215
508,250371.17999731132
2638,148886.09327100113
36,154018.59285635067
611,178863.55443617006
2281,138787.61338736585
1678,152878.4819052255
1696,465450.86915399716
1557,93350.56270640515
2180,170285.46943866517
1726,198957.70531973877
951,138025.68937401485
267,243896.19831150005
2706,136745.97951544108
2221,198114.76226660903
1357,160283.1721816867
2901,318942.8112941034
347,188968.69050163156
2164,190980.81399318753
1586,324402.26310171897
360,160050.24957913184
1769,226971.19713939776
2617,170174.25861574657
1879,161985.0872834981
991,217489.40501522511
1535,129634.07169893335
1191,157697.98127745357
1579,228512.8684715315
1882,135554.46538793852
1510,135194.6992066892
2196,185945.35282022553
1845,175026.8896089107
2336,403341.80243136536
942,112677.16028303001
861,125767.78043896215
2555,119089.87705285687
1392,151341.35320151897
2099,261423.198141259
1543,133386.91699263963
948,252963.03392187448
1239,158315.51426830198
22,180709.8580323198
2796,208911.436715554
2747,167689.37960697565
92,274367.07011157577
210,159973.48610480447
1858,197579.99240019763
2228,163292.3596722286
447,205162.55917836106
827,210977.41002204042
1649,221149.56553393492
682,135949.17034958192
2698,116160.79468965263
494,178526.4598485344
214,123721.56960289586
2441,257830.8956225086
2679,109384.42673837359
1336,104356.8752713015
465,197833.90454183062
1524,130160.61345440989
2543,118890.98277707619
631,129959.88975152696
2452,335835.69263068016
228,167155.53083098395
126,157450.42930585274
1092,188930.79034946224
1122,198928.47040314472
932,196667.6988496402
1980,87256.9512306685
2171,125039.90440330756
551,164965.83162874603
2768,162192.2933471867
2056,122830.8525664414
1159,393852.9327087634
2645,122567.26156042228
1174,174514.30682076153
2266,217401.7616634254
2462,255579.9543780525
1219,138408.84238077677
2922,207593.02040541547
118,141604.41941903144
474,170235.76092466526
2576,154800.6319072355
872,297930.14728981134
1077,195068.0099185544
1536,134887.65222632902
1150,127739.88548503834
2341,293147.586743547
1931,142539.72774441482
2785,138879.0853381891
2538,130794.54367456137
597,207303.36062735374
464,194591.45167052635
233,237652.83079571105
2169,135684.10192887363
2123,173381.64189798495
1867,163144.65160824824
137,287527.6575297576
515,223207.71853285527
933,132275.0122564233
2784,164593.50455128867
972,161367.99024365298
599,151676.71886684134
2614,126884.67865064504
2582,141130.78750556882
1409,175457.25793215755
175,112380.19642776408
352,174680.7856965743
976,110192.72232565038
2134,209116.34223271697
984,123360.24401492884
2396,345212.8055361081
1673,142729.0615059233
404,139174.49467753674
607,154044.73147108452
814,161858.66257370965
868,209771.23119834086
2271,187114.76011030521
1633,243786.58500442805
337,197021.7583504304
2765,185485.94156552965
1746,236188.7520413918
368,301812.6470945525
2806,193210.78311895713
1662,179099.19740439957
1234,204599.5022012214
1373,135126.10020664136
1672,117700.03985815494
1939,118373.34517919258
